Latitude,Longitude,Tsurfmx,Tsurfmn,Tsurfmx_Watt/m2,Tsurfmn_Watt/m2,AVG_Watt/m2,Lat_AVG_Tsurfmx_Watt/m2,Lat_AVG_Tsurfmn_Watt/m2,Lat_AVG_Watt/m2,Lat_Max_Tsurfmx_Watt/m2,Lat_Min_Tsurfmn_Watt/m2
-25.0,87.5,182.178,277.352,62.459343585887254,335.5358306110089,198.9975870984481,,,,,
-25.0,90.0,181.649,278.845,61.73703119244645,342.8192038041708,202.27811749830863,,,,,
-25.0,92.5,182.443,279.498,62.82355607752037,346.0417615079502,204.43265879273528,,,,,
-25.0,95.0,182.886,280.151,63.435963589580865,349.2869854321962,206.36147451088854,,,,,
-25.0,97.5,182.742,280.685,63.23640767684438,351.9577339771865,207.59707082701544,,,,,
-25.0,100.0,182.651,281.18,63.110542442478,354.4470794653333,208.77881095390563,,,,,
-25.0,102.5,182.436,281.478,62.81391493845242,355.95206934858004,209.38299214351622,,,,,
-25.0,105.0,182.096,281.58,62.34696537890924,356.468299404378,209.40763239164363,,,,,
-25.0,107.5,181.851,281.578,62.012104499875015,356.4581718526612,209.23513817626812,,,,,
-25.0,110.0,181.887,281.264,62.061223806631745,354.8708208296636,208.46602231814768,,,,,
-25.0,112.5,181.922,280.951,62.109006658239636,353.2938071601106,207.70140690917512,,,,,
-25.0,115.0,182.158,279.625,62.431920270711174,346.67113654964135,204.55152841017627,,,,,
-25.0,117.5,182.395,278.3,62.75746769177951,340.1469030750593,201.45218538341942,,,,,
-25.0,120.0,182.955,277.047,63.531751330936366,334.06232774220126,198.7970395365688,,,,,
-25.0,122.5,183.624,277.343,64.46611084234694,335.4922805303895,199.97919568636823,,,,,
-25.0,125.0,184.75,277.789,66.0619644809815,337.6555350848941,201.8587497829378,,,,,
-25.0,127.5,184.515,278.385,65.7264848349395,340.56265205655774,203.14456844574863,,,,,
-25.0,130.0,184.332,278.982,65.46612519436674,343.4934257539354,204.47977547415107,,,,,
-25.0,132.5,184.31,279.58,65.4348772952832,346.44803152337437,205.9414544093288,,,,,
-25.0,135.0,184.289,280.177,65.40506019168133,349.41666872350044,207.4108644575909,,,,,
-25.0,137.5,183.785,280.525,64.69250177633639,351.15590837139916,207.92420507386777,,,,,
-25.0,140.0,183.281,280.872,63.98578153028564,352.89660706535864,208.44119429782214,,,,,
-25.0,142.5,183.429,280.332,64.19270690279517,350.1905301556194,207.1916185292073,,,,,
-25.0,145.0,183.793,279.497,64.70376654347814,346.03680920196757,205.37028787272286,,,,,
-25.0,147.5,184.324,278.494,65.45476102736764,341.0963465691343,203.27555379825097,,,,,
-25.0,150.0,185.021,277.323,66.45042936644197,335.39551775150323,200.92297355897261,,,,,
-25.0,152.5,185.545,277.601,67.2064132976301,336.7423984503368,201.97440587398344,,,,,
-25.0,155.0,185.46,278.348,67.08334620622115,340.38163215682505,203.7324891815231,,,,,
-25.0,157.5,184.031,279.096,65.03956680334197,344.0552148133259,204.54739080833394,,,,,
-25.0,160.0,182.763,278.132,63.265480215954966,339.3263072264982,201.2958937212266,,,,,
-25.0,162.5,181.495,277.169,61.52793741041375,334.6511452714034,198.08954134090857,,,,,
-25.0,165.0,180.615,276.722,60.34328622727173,332.4975483007034,196.42041726398756,,,,,
-25.0,167.5,179.865,276.447,59.347215065319176,331.1778033679453,195.26250921663222,,,,,
-25.0,170.0,179.754,275.939,59.200850951525425,328.7502109696623,193.97553096059386,,,,,
-25.0,172.5,180.282,275.2,59.899495606654135,325.2425924766859,192.57104404167,,,,,
-25.0,175.0,180.787,274.356,60.57347487432646,321.27101505920376,190.9222449667651,,,,,
-25.0,177.5,181.225,273.198,61.16262686147641,315.88118502898465,188.52190594523051,,,,,
-25.0,180.0,181.662,272.04,61.7547063256239,310.5594583357753,186.15708233069958,,,,,
-25.0,182.5,182.045,272.71,62.27714814694191,313.6302537022136,187.95370092457776,,,,,
-25.0,185.0,182.428,273.766,62.802897852635084,318.5163556080772,190.65962673035614,,,,,
-25.0,187.5,181.777,274.632,61.91122860746807,322.5657517242299,192.238490165849,,,,,
-25.0,190.0,180.973,275.434,60.82314029423148,326.35020717130163,193.58667373276654,,,,,
-25.0,192.5,180.078,276.11,59.62883581601182,329.56587767426777,194.5973567451398,,,,,
-25.0,195.0,179.091,276.66,58.33225178338112,332.1996620344048,195.26595690889297,,,,,
-25.0,197.5,178.09,276.898,57.038990622350155,333.34425252184127,195.1916215720957,,,,,
-25.0,200.0,177.047,276.199,55.71446757499525,329.9910060355938,192.8527368052945,,,,,
-25.0,202.5,176.003,275.5,54.41191085442972,326.663122160344,190.53751650738687,,,,,
-25.0,205.0,175.853,274.256,54.22665586148545,320.8028708849759,187.51476337323066,,,,,
-25.0,207.5,175.704,273.012,54.043104632814554,315.02182403853413,184.53246433567435,,,,,
-25.0,210.0,175.111,273.0,53.31720914322826,314.96644167206404,184.14182540764614,,,,,
-25.0,212.5,174.37,273.853,52.42045256785101,318.9214334497845,185.67094300881774,,,,,
-25.0,215.0,174.725,274.13,52.848649338938095,320.21373789189204,186.53119361541508,,,,,
-25.0,217.5,175.125,273.832,53.334261880038845,318.82362068486754,186.0789412824532,,,,,
-25.0,220.0,175.493,273.568,53.7839740304949,317.5958928355897,185.6899334330423,,,,,
-25.0,222.5,175.766,273.409,54.119424953649585,316.85817878350736,185.48880186857846,,,,,
-25.0,225.0,176.038,273.25,54.45520523064915,316.1217506540215,185.28847794233533,,,,,
-25.0,227.5,176.731,272.419,55.31776629972876,312.29373613281825,183.8057512162735,,,,,
-25.0,230.0,177.424,271.588,56.19053413094234,308.5005932579769,182.34556369445963,,,,,
-25.0,232.5,177.852,270.896,56.73469299891566,305.36838015305375,181.0515365759847,,,,,
-25.0,235.0,178.193,270.25,57.17106125639889,302.4659605747015,179.8185109155502,,,,,
-25.0,237.5,177.847,269.85,56.728313278637266,300.67919958655875,178.703756432598,,,,,
-25.0,240.0,176.817,270.524,55.42551879387845,303.69447930772327,179.55999905080085,,,,,
-25.0,242.5,176.597,271.848,55.150186091254646,309.68364124903565,182.41691367014514,,,,,
-25.0,245.0,178.318,271.488,57.33164906426314,308.0464785725134,182.6890638183883,,,,,
-25.0,247.5,179.064,271.128,58.297082742683926,306.41581571624863,182.35644922946628,,,,,
