lat,lon,min_temp
-90,0.0,142.391
-90,2.5,142.391
-90,5.0,142.391
-90,7.5,142.391
-90,10.0,142.391
-90,12.5,142.391
-90,15.0,142.391
-90,17.5,142.391
-90,20.0,142.391
-90,22.5,142.391
-90,25.0,142.391
-90,27.5,142.391
-90,30.0,142.391
-90,32.5,142.391
-90,35.0,142.391
-90,37.5,142.391
-90,40.0,142.391
-90,42.5,142.391
-90,45.0,142.391
-90,47.5,142.391
-90,50.0,142.391
-90,52.5,142.391
-90,55.0,142.391
-90,57.5,142.391
-90,60.0,142.391
-90,62.5,142.391
-90,65.0,142.391
-90,67.5,142.391
-90,70.0,142.391
-90,72.5,142.391
-90,75.0,142.391
-90,77.5,142.391
-90,80.0,142.391
-90,82.5,142.391
-90,85.0,142.391
-90,87.5,142.391
-90,90.0,142.391
-90,92.5,142.391
-90,95.0,142.391
-90,97.5,142.391
-90,100.0,142.391
-90,102.5,142.391
-90,105.0,142.391
-90,107.5,142.391
-90,110.0,142.391
-90,112.5,142.391
-90,115.0,142.391
-90,117.5,142.391
-90,120.0,142.391
-90,122.5,142.391
-90,125.0,142.391
-90,127.5,142.391
-90,130.0,142.391
-90,132.5,142.391
-90,135.0,142.391
-90,137.5,142.391
-90,140.0,142.391
-90,142.5,142.391
-90,145.0,142.391
-90,147.5,142.391
-90,150.0,142.391
-90,152.5,142.391
-90,155.0,142.391
-90,157.5,142.391
-90,160.0,142.391
-90,162.5,142.391
-90,165.0,142.391
-90,167.5,142.391
-90,170.0,142.391
-90,172.5,142.391
-90,175.0,142.391
-90,177.5,142.391
-90,180.0,142.391
-90,182.5,142.391
-90,185.0,142.391
-90,187.5,142.391
-90,190.0,142.391
-90,192.5,142.391
-90,195.0,142.391
-90,197.5,142.391
-90,200.0,142.391
-90,202.5,142.391
-90,205.0,142.391
-90,207.5,142.391
-90,210.0,142.391
-90,212.5,142.391
-90,215.0,142.391
-90,217.5,142.391
-90,220.0,142.391
-90,222.5,142.391
-90,225.0,142.391
-90,227.5,142.391
-90,230.0,142.391
-90,232.5,142.391
-90,235.0,142.391
-90,237.5,142.391
-90,240.0,142.391
-90,242.5,142.391
-90,245.0,142.391
-90,247.5,142.391
-90,250.0,142.391
-90,252.5,142.391
-90,255.0,142.391
-90,257.5,142.391
-90,260.0,142.391
-90,262.5,142.391
-90,265.0,142.391
-90,267.5,142.391
-90,270.0,142.391
-90,272.5,142.391
-90,275.0,142.391
-90,277.5,142.391
-90,280.0,142.391
-90,282.5,142.391
-90,285.0,142.391
-90,287.5,142.391
-90,290.0,142.391
-90,292.5,142.391
-90,295.0,142.391
-90,297.5,142.391
-90,300.0,142.391
-90,302.5,142.391
-90,305.0,142.391
-90,307.5,142.391
-90,310.0,142.391
-90,312.5,142.391
-90,315.0,142.391
-90,317.5,142.391
-90,320.0,142.391
-90,322.5,142.391
-90,325.0,142.391
-90,327.5,142.391
-90,330.0,142.391
-90,332.5,142.391
-90,335.0,142.391
-90,337.5,142.391
-90,340.0,142.391
-90,342.5,142.391
-90,345.0,142.391
-90,347.5,142.391
-90,350.0,142.391
-90,352.5,142.391
-90,355.0,142.391
-90,357.5,142.391
-90,360.0,142.391
-85,0.0,142.044
-85,2.5,142.044
-85,5.0,142.043
-85,7.5,142.092
-85,10.0,142.157
-85,12.5,142.219
-85,15.0,142.278
-85,17.5,142.342
-85,20.0,142.415
-85,22.5,142.488
-85,25.0,142.572
-85,27.5,142.656
-85,30.0,142.728
-85,32.5,142.805
-85,35.0,142.848
-85,37.5,142.853
-85,40.0,142.865
-85,42.5,142.861
-85,45.0,142.86
-85,47.5,142.88
-85,50.0,142.902
-85,52.5,142.913
-85,55.0,142.925
-85,57.5,142.942
-85,60.0,142.964
-85,62.5,142.981
-85,65.0,142.98
-85,67.5,142.981
-85,70.0,142.951
-85,72.5,142.92
-85,75.0,142.911
-85,77.5,142.909
-85,80.0,142.91
-85,82.5,142.929
-85,85.0,142.957
-85,87.5,143.015
-85,90.0,143.074
-85,92.5,143.24
-85,95.0,143.406
-85,97.5,143.432
-85,100.0,143.415
-85,102.5,143.372
-85,105.0,143.303
-85,107.5,143.244
-85,110.0,143.211
