lat,lon,min_temp
-90.0,0.0,142.453
-90.0,2.5,142.453
-90.0,5.0,142.453
-90.0,7.5,142.453
-90.0,10.0,142.453
-90.0,12.5,142.453
-90.0,15.0,142.453
-90.0,17.5,142.453
-90.0,20.0,142.453
-90.0,22.5,142.453
-90.0,25.0,142.453
-90.0,27.5,142.453
-90.0,30.0,142.453
-90.0,32.5,142.453
-90.0,35.0,142.453
-90.0,37.5,142.453
-90.0,40.0,142.453
-90.0,42.5,142.453
-90.0,45.0,142.453
-90.0,47.5,142.453
-90.0,50.0,142.453
-90.0,52.5,142.453
-90.0,55.0,142.453
-90.0,57.5,142.453
-90.0,60.0,142.453
-90.0,62.5,142.453
-90.0,65.0,142.453
-90.0,67.5,142.453
-90.0,70.0,142.453
-90.0,72.5,142.453
-90.0,75.0,142.453
-90.0,77.5,142.453
-90.0,80.0,142.453
-90.0,82.5,142.453
-90.0,85.0,142.453
-90.0,87.5,142.453
-90.0,90.0,142.453
-90.0,92.5,142.453
-90.0,95.0,142.453
-90.0,97.5,142.453
-90.0,100.0,142.453
-90.0,102.5,142.453
-90.0,105.0,142.453
-90.0,107.5,142.453
-90.0,110.0,142.453
-90.0,112.5,142.453
-90.0,115.0,142.453
-90.0,117.5,142.453
-90.0,120.0,142.453
-90.0,122.5,142.453
-90.0,125.0,142.453
-90.0,127.5,142.453
-90.0,130.0,142.453
-90.0,132.5,142.453
-90.0,135.0,142.453
-90.0,137.5,142.453
-90.0,140.0,142.453
-90.0,142.5,142.453
-90.0,145.0,142.453
-90.0,147.5,142.453
-90.0,150.0,142.453
-90.0,152.5,142.453
-90.0,155.0,142.453
-90.0,157.5,142.453
-90.0,160.0,142.453
-90.0,162.5,142.453
-90.0,165.0,142.453
-90.0,167.5,142.453
-90.0,170.0,142.453
-90.0,172.5,142.453
-90.0,175.0,142.453
-90.0,177.5,142.453
-90.0,180.0,142.453
-90.0,182.5,142.453
-90.0,185.0,142.453
-90.0,187.5,142.453
-90.0,190.0,142.453
-90.0,192.5,142.453
-90.0,195.0,142.453
-90.0,197.5,142.453
-90.0,200.0,142.453
-90.0,202.5,142.453
-90.0,205.0,142.453
-90.0,207.5,142.453
-90.0,210.0,142.453
-90.0,212.5,142.453
-90.0,215.0,142.453
-90.0,217.5,142.453
-90.0,220.0,142.453
-90.0,222.5,142.453
-90.0,225.0,142.453
-90.0,227.5,142.453
-90.0,230.0,142.453
-90.0,232.5,142.453
-90.0,235.0,142.453
-90.0,237.5,142.453
-90.0,240.0,142.453
-90.0,242.5,142.453
-90.0,245.0,142.453
-90.0,247.5,142.453
-90.0,250.0,142.453
-90.0,252.5,142.453
-90.0,255.0,142.453
-90.0,257.5,142.453
-90.0,260.0,142.453
-90.0,262.5,142.453
-90.0,265.0,142.453
-90.0,267.5,142.453
-90.0,270.0,142.453
-90.0,272.5,142.453
-90.0,275.0,142.453
-90.0,277.5,142.453
-90.0,280.0,142.453
-90.0,282.5,142.453
-90.0,285.0,142.453
-90.0,287.5,142.453
-90.0,290.0,142.453
-90.0,292.5,142.453
-90.0,295.0,142.453
-90.0,297.5,142.453
-90.0,300.0,142.453
-90.0,302.5,142.453
-90.0,305.0,142.453
-90.0,307.5,142.453
-90.0,310.0,142.453
-90.0,312.5,142.453
-90.0,315.0,142.453
-90.0,317.5,142.453
-90.0,320.0,142.453
-90.0,322.5,142.453
-90.0,325.0,142.453
-90.0,327.5,142.453
-90.0,330.0,142.453
-90.0,332.5,142.453
-90.0,335.0,142.453
-90.0,337.5,142.453
-90.0,340.0,142.453
-90.0,342.5,142.453
-90.0,345.0,142.453
-90.0,347.5,142.453
-90.0,350.0,142.453
-90.0,352.5,142.453
-90.0,355.0,142.453
-90.0,357.5,142.453
-90.0,360.0,142.453
-85.0,0.0,142.295
-85.0,2.5,142.305
-85.0,5.0,142.313
-85.0,7.5,142.362
-85.0,10.0,142.411
-85.0,12.5,142.465
-85.0,15.0,142.522
-85.0,17.5,142.583
-85.0,20.0,142.65
-85.0,22.5,142.714
-85.0,25.0,142.805
-85.0,27.5,142.89
-85.0,30.0,142.955
-85.0,32.5,143.014
-85.0,35.0,143.047
-85.0,37.5,143.052
-85.0,40.0,143.057
-85.0,42.5,143.064
-85.0,45.0,143.07
-85.0,47.5,143.116
-85.0,50.0,143.162
-85.0,52.5,143.179
-85.0,55.0,143.189
-85.0,57.5,143.208
-85.0,60.0,143.237
-85.0,62.5,143.248
-85.0,65.0,143.247
-85.0,67.5,143.242
-85.0,70.0,143.205
-85.0,72.5,143.168
-85.0,75.0,143.146
-85.0,77.5,143.129
-85.0,80.0,143.122
-85.0,82.5,143.121
-85.0,85.0,143.129
-85.0,87.5,143.161
-85.0,90.0,143.173
-85.0,92.5,143.271
-85.0,95.0,143.369
-85.0,97.5,143.397
-85.0,100.0,143.4
-85.0,102.5,143.394
-85.0,105.0,143.381
-85.0,107.5,143.358
-85.0,110.0,143.344
-85.0,112.5,143.328
-85.0,115.0,143.318
-85.0,117.5,143.308
-85.0,120.0,143.318
-85.0,122.5,143.337
-85.0,125.0,143.362
-85.0,127.5,143.395
-85.0,130.0,143.42
-85.0,132.5,143.437
-85.0,135.0,143.453
-85.0,137.5,143.448
-85.0,140.0,143.444
-85.0,142.5,143.425
-85.0,145.0,143.402
-85.0,147.5,143.387
-85.0,150.0,143.369
-85.0,152.5,143.352
-85.0,155.0,143.348
-85.0,157.5,143.344
-85.0,160.0,143.322
-85.0,162.5,143.301
-85.0,165.0,143.274
-85.0,167.5,143.245
-85.0,170.0,143.228
-85.0,172.5,143.222
-85.0,175.0,143.216
-85.0,177.5,143.209
-85.0,180.0,143.203
-85.0,182.5,143.205
-85.0,185.0,143.208
-85.0,187.5,143.22
-85.0,190.0,143.235
-85.0,192.5,143.245
-85.0,195.0,143.251
-85.0,197.5,143.252
-85.0,200.0,143.242
-85.0,202.5,143.232
-85.0,205.0,143.224
-85.0,207.5,143.216
-85.0,210.0,143.201
-85.0,212.5,143.184
-85.0,215.0,143.171
-85.0,217.5,143.161
-85.0,220.0,143.141
-85.0,222.5,143.104
-85.0,225.0,143.068
-85.0,227.5,143.015
-85.0,230.0,142.961
-85.0,232.5,142.905
-85.0,235.0,142.847
-85.0,237.5,142.828
-85.0,240.0,142.846
-85.0,242.5,142.865
-85.0,245.0,142.89
-85.0,247.5,142.887
-85.0,250.0,142.866
-85.0,252.5,142.845
-85.0,255.0,142.811
-85.0,257.5,142.775
-85.0,260.0,142.736
-85.0,262.5,142.696
-85.0,265.0,142.64
-85.0,267.5,142.543
-85.0,270.0,142.446
-85.0,272.5,142.427
-85.0,275.0,142.406
-85.0,277.5,142.401
-85.0,280.0,142.4
-85.0,282.5,142.408
-85.0,285.0,142.426
-85.0,287.5,142.43
-85.0,290.0,142.393
-85.0,292.5,142.355
-85.0,295.0,142.373
-85.0,297.5,142.39
-85.0,300.0,142.399
-85.0,302.5,142.357
-85.0,305.0,142.314
-85.0,307.5,142.273
-85.0,310.0,142.262
-85.0,312.5,142.342
-85.0,315.0,142.423
-85.0,317.5,142.413
-85.0,320.0,142.403
-85.0,322.5,142.395
-85.0,325.0,142.388
-85.0,327.5,142.366
-85.0,330.0,142.327
-85.0,332.5,142.298
-85.0,335.0,142.303
-85.0,337.5,142.307
-85.0,340.0,142.291
-85.0,342.5,142.272
-85.0,345.0,142.258
-85.0,347.5,142.246
-85.0,350.0,142.231
-85.0,352.5,142.214
-85.0,355.0,142.212
-85.0,357.5,142.253
-85.0,360.0,142.295
-80.0,0.0,143.317
-80.0,2.5,143.292
-80.0,5.0,143.266
-80.0,7.5,143.18
-80.0,10.0,143.072
-80.0,12.5,143.063
-80.0,15.0,143.146
-80.0,17.5,143.232
-80.0,20.0,143.33
