lat,lon,min_temp
-90.0,0.0,141.937
-90.0,2.5,141.937
-90.0,5.0,141.937
-90.0,7.5,141.937
-90.0,10.0,141.937
-90.0,12.5,141.937
-90.0,15.0,141.937
-90.0,17.5,141.937
-90.0,20.0,141.937
-90.0,22.5,141.937
-90.0,25.0,141.937
-90.0,27.5,141.937
-90.0,30.0,141.937
-90.0,32.5,141.937
-90.0,35.0,141.937
-90.0,37.5,141.937
-90.0,40.0,141.937
-90.0,42.5,141.937
-90.0,45.0,141.937
-90.0,47.5,141.937
-90.0,50.0,141.937
-90.0,52.5,141.937
-90.0,55.0,141.937
-90.0,57.5,141.937
-90.0,60.0,141.937
-90.0,62.5,141.937
-90.0,65.0,141.937
-90.0,67.5,141.937
-90.0,70.0,141.937
-90.0,72.5,141.937
-90.0,75.0,141.937
-90.0,77.5,141.937
-90.0,80.0,141.937
-90.0,82.5,141.937
-90.0,85.0,141.937
-90.0,87.5,141.937
-90.0,90.0,141.937
-90.0,92.5,141.937
-90.0,95.0,141.937
-90.0,97.5,141.937
-90.0,100.0,141.937
-90.0,102.5,141.937
-90.0,105.0,141.937
-90.0,107.5,141.937
-90.0,110.0,141.937
-90.0,112.5,141.937
-90.0,115.0,141.937
-90.0,117.5,141.937
-90.0,120.0,141.937
-90.0,122.5,141.937
-90.0,125.0,141.937
-90.0,127.5,141.937
-90.0,130.0,141.937
-90.0,132.5,141.937
-90.0,135.0,141.937
-90.0,137.5,141.937
-90.0,140.0,141.937
-90.0,142.5,141.937
-90.0,145.0,141.937
-90.0,147.5,141.937
-90.0,150.0,141.937
-90.0,152.5,141.937
-90.0,155.0,141.937
-90.0,157.5,141.937
-90.0,160.0,141.937
-90.0,162.5,141.937
-90.0,165.0,141.937
-90.0,167.5,141.937
-90.0,170.0,141.937
-90.0,172.5,141.937
-90.0,175.0,141.937
-90.0,177.5,141.937
-90.0,180.0,141.937
-90.0,182.5,141.937
-90.0,185.0,141.937
-90.0,187.5,141.937
-90.0,190.0,141.937
-90.0,192.5,141.937
-90.0,195.0,141.937
-90.0,197.5,141.937
-90.0,200.0,141.937
-90.0,202.5,141.937
-90.0,205.0,141.937
-90.0,207.5,141.937
-90.0,210.0,141.937
-90.0,212.5,141.937
-90.0,215.0,141.937
-90.0,217.5,141.937
-90.0,220.0,141.937
-90.0,222.5,141.937
-90.0,225.0,141.937
-90.0,227.5,141.937
-90.0,230.0,141.937
-90.0,232.5,141.937
-90.0,235.0,141.937
-90.0,237.5,141.937
-90.0,240.0,141.937
-90.0,242.5,141.937
-90.0,245.0,141.937
-90.0,247.5,141.937
-90.0,250.0,141.937
-90.0,252.5,141.937
-90.0,255.0,141.937
-90.0,257.5,141.937
-90.0,260.0,141.937
-90.0,262.5,141.937
-90.0,265.0,141.937
-90.0,267.5,141.937
-90.0,270.0,141.937
-90.0,272.5,141.937
-90.0,275.0,141.937
-90.0,277.5,141.937
-90.0,280.0,141.937
-90.0,282.5,141.937
-90.0,285.0,141.937
-90.0,287.5,141.937
-90.0,290.0,141.937
-90.0,292.5,141.937
-90.0,295.0,141.937
-90.0,297.5,141.937
-90.0,300.0,141.937
-90.0,302.5,141.937
-90.0,305.0,141.937
-90.0,307.5,141.937
-90.0,310.0,141.937
-90.0,312.5,141.937
-90.0,315.0,141.937
-90.0,317.5,141.937
-90.0,320.0,141.937
-90.0,322.5,141.937
-90.0,325.0,141.937
-90.0,327.5,141.937
-90.0,330.0,141.937
-90.0,332.5,141.937
-90.0,335.0,141.937
-90.0,337.5,141.937
-90.0,340.0,141.937
-90.0,342.5,141.937
-90.0,345.0,141.937
-90.0,347.5,141.937
-90.0,350.0,141.937
-90.0,352.5,141.937
-90.0,355.0,141.937
-90.0,357.5,141.937
-90.0,360.0,141.937
-85.0,0.0,141.92
-85.0,2.5,141.892
-85.0,5.0,141.864
-85.0,7.5,141.875
-85.0,10.0,141.897
-85.0,12.5,141.922
-85.0,15.0,141.949
-85.0,17.5,141.981
-85.0,20.0,142.027
-85.0,22.5,142.072
-85.0,25.0,142.125
-85.0,27.5,142.179
-85.0,30.0,142.235
-85.0,32.5,142.291
-85.0,35.0,142.324
-85.0,37.5,142.333
-85.0,40.0,142.342
-85.0,42.5,142.35
-85.0,45.0,142.359
-85.0,47.5,142.373
-85.0,50.0,142.383
-85.0,52.5,142.39
-85.0,55.0,142.395
-85.0,57.5,142.41
-85.0,60.0,142.435
-85.0,62.5,142.457
-85.0,65.0,142.466
-85.0,67.5,142.474
-85.0,70.0,142.458
-85.0,72.5,142.441
-85.0,75.0,142.436
-85.0,77.5,142.434
-85.0,80.0,142.434
-85.0,82.5,142.438
-85.0,85.0,142.456
-85.0,87.5,142.512
-85.0,90.0,142.568
-85.0,92.5,142.766
-85.0,95.0,142.958
-85.0,97.5,142.953
-85.0,100.0,142.88
-85.0,102.5,142.809
-85.0,105.0,142.742
-85.0,107.5,142.687
-85.0,110.0,142.665
-85.0,112.5,142.644
-85.0,115.0,142.639
-85.0,117.5,142.634
-85.0,120.0,142.647
-85.0,122.5,142.665
-85.0,125.0,142.692
-85.0,127.5,142.727
-85.0,130.0,142.764
-85.0,132.5,142.804
-85.0,135.0,142.845
-85.0,137.5,142.866
-85.0,140.0,142.888
-85.0,142.5,142.876
-85.0,145.0,142.854
-85.0,147.5,142.841
-85.0,150.0,142.837
-85.0,152.5,142.839
-85.0,155.0,142.856
-85.0,157.5,142.874
-85.0,160.0,142.855
-85.0,162.5,142.836
-85.0,165.0,142.813
-85.0,167.5,142.789
-85.0,170.0,142.775
-85.0,172.5,142.771
-85.0,175.0,142.771
-85.0,177.5,142.78
-85.0,180.0,142.79
-85.0,182.5,142.799
-85.0,185.0,142.808
-85.0,187.5,142.827
-85.0,190.0,142.85
-85.0,192.5,142.856
-85.0,195.0,142.847
-85.0,197.5,142.839
-85.0,200.0,142.836
-85.0,202.5,142.834
-85.0,205.0,142.835
-85.0,207.5,142.836
-85.0,210.0,142.828
-85.0,212.5,142.817
-85.0,215.0,142.813
-85.0,217.5,142.815
-85.0,220.0,142.82
-85.0,222.5,142.834
-85.0,225.0,142.848
-85.0,227.5,142.845
-85.0,230.0,142.843
-85.0,232.5,142.839
-85.0,235.0,142.834
-85.0,237.5,142.858
-85.0,240.0,142.91
-85.0,242.5,142.946
-85.0,245.0,142.932
-85.0,247.5,142.918
-85.0,250.0,142.887
-85.0,252.5,142.856
-85.0,255.0,142.829
-85.0,257.5,142.802
-85.0,260.0,142.776
-85.0,262.5,142.75
-85.0,265.0,142.717
-85.0,267.5,142.665
-85.0,270.0,142.613
-85.0,272.5,142.594
-85.0,275.0,142.575
-85.0,277.5,142.556
-85.0,280.0,142.536
-85.0,282.5,142.529
-85.0,285.0,142.532
-85.0,287.5,142.527
-85.0,290.0,142.495
-85.0,292.5,142.464
-85.0,295.0,142.465
-85.0,297.5,142.46
-85.0,300.0,142.418
-85.0,302.5,142.363
-85.0,305.0,142.3
-85.0,307.5,142.233
-85.0,310.0,142.188
-85.0,312.5,142.209
-85.0,315.0,142.229
-85.0,317.5,142.196
-85.0,320.0,142.163
